time,open,high,low,close,volume
2022-04-01 03:00:00+00:00,1933.82,1938.52,1933.76,1938.05,835019
2022-04-01 04:00:00+00:00,1938.05,1939.36,1936.59,1937.41,1142700
2022-04-01 05:00:00+00:00,1937.41,1938.55,1935.7,1936.78,908789
2022-04-01 06:00:00+00:00,1936.78,1939.03,1931.48,1932.24,1874238
2022-04-01 07:00:00+00:00,1932.24,1933.03,1929.33,1930.59,2084137
2022-04-01 08:00:00+00:00,1930.59,1932.74,1929.56,1932.0,1688918
2022-04-01 09:00:00+00:00,1932.04,1936.36,1931.99,1934.06,1686270
2022-04-01 10:00:00+00:00,1934.0,1934.52,1927.2,1927.47,1558709
2022-04-01 11:00:00+00:00,1927.44,1929.78,1924.12,1928.59,2274298
2022-04-01 12:00:00+00:00,1928.59,1933.88,1925.41,1927.28,3305010
2022-04-01 13:00:00+00:00,1927.25,1933.55,1922.38,1931.43,4117197
2022-04-01 14:00:00+00:00,1931.43,1932.7,1918.63,1925.84,3841579
2022-04-01 15:00:00+00:00,1925.84,1930.47,1922.95,1925.82,2710160
2022-04-01 16:00:00+00:00,1925.83,1926.86,1922.54,1922.9,1569390
2022-04-01 17:00:00+00:00,1922.94,1922.99,1917.91,1921.95,2148459
2022-04-01 18:00:00+00:00,1921.97,1926.05,1921.91,1925.31,1458638
2022-04-01 19:00:00+00:00,1925.29,1925.56,1920.74,1922.42,1873410
2022-04-01 20:00:00+00:00,1922.52,1925.22,1922.09,1924.78,435079
2022-04-03 22:00:00+00:00,1923.79,1925.76,1921.31,1923.01,819349
2022-04-03 23:00:00+00:00,1923.01,1924.67,1922.36,1924.58,452559
2022-04-04 00:00:00+00:00,1924.58,1926.71,1923.77,1925.53,1783679
2022-04-04 01:00:00+00:00,1925.47,1925.47,1922.46,1922.61,1576800
2022-04-04 02:00:00+00:00,1922.61,1923.09,1918.15,1919.07,1133019
2022-04-04 03:00:00+00:00,1919.07,1920.26,1918.19,1918.85,735190
2022-04-04 04:00:00+00:00,1918.85,1918.89,1915.33,1917.5,1029169
2022-04-04 05:00:00+00:00,1917.5,1921.11,1916.96,1920.02,1294399
2022-04-04 06:00:00+00:00,1920.02,1928.76,1917.04,1927.83,2050230
2022-04-04 07:00:00+00:00,1927.82,1930.88,1927.51,1929.74,2633349
2022-04-04 08:00:00+00:00,1929.74,1932.96,1928.96,1931.05,2217100
