time,open,high,low,close,volume
2014-11-25 16:00:00+00:00,1193.25,1201.32,1190.22,1196.11,19676
2014-11-25 20:00:00+00:00,1196.32,1201.85,1196.1,1200.72,6005
2014-11-26 00:00:00+00:00,1201.4,1201.53,1198.4,1199.09,3694
2014-11-26 04:00:00+00:00,1199.09,1199.84,1198.15,1199.69,4032
2014-11-26 08:00:00+00:00,1199.67,1200.82,1195.43,1196.16,8403
2014-11-26 12:00:00+00:00,1196.16,1199.32,1192.82,1196.96,12099
2014-11-26 16:00:00+00:00,1197.01,1199.93,1196.35,1198.13,13768
2014-11-26 20:00:00+00:00,1198.15,1198.86,1196.63,1197.56,3669
2014-11-27 00:00:00+00:00,1197.05,1199.47,1196.03,1197.74,4262
2014-11-27 04:00:00+00:00,1197.76,1197.88,1185.49,1193.68,14770
2014-11-27 08:00:00+00:00,1193.67,1198.65,1192.13,1194.87,12019
2014-11-27 12:00:00+00:00,1194.94,1197.55,1193.83,1196.31,6310
2014-11-27 16:00:00+00:00,1196.32,1196.83,1188.15,1190.62,11969
2014-11-28 00:00:00+00:00,1188.92,1190.64,1184.1,1186.62,5141
2014-11-28 04:00:00+00:00,1186.61,1186.75,1181.58,1184.98,11640
2014-11-28 08:00:00+00:00,1184.94,1188.36,1182.86,1184.75,9557
2014-11-28 12:00:00+00:00,1184.76,1189.17,1179.12,1179.94,14005
2014-11-28 16:00:00+00:00,1179.91,1184.2,1165.06,1166.48,25676
2014-11-28 20:00:00+00:00,1166.48,1169.31,1165.73,1165.88,2158
2014-12-01 00:00:00+00:00,1158.49,1158.97,1141.74,1152.1,28809
2014-12-01 04:00:00+00:00,1151.97,1153.03,1150.64,1152.06,12365
2014-12-01 08:00:00+00:00,1152.14,1184.05,1151.26,1176.08,25397
2014-12-01 12:00:00+00:00,1176.06,1184.89,1169.2,1180.3,22808
2014-12-01 16:00:00+00:00,1180.45,1219.1,1180.22,1215.19,34056
2014-12-01 20:00:00+00:00,1215.13,1220.8,1210.17,1210.8,15074
2014-12-02 00:00:00+00:00,1211.04,1212.51,1203.08,1205.98,9809
2014-12-02 04:00:00+00:00,1206.01,1207.34,1203.37,1207.33,12916
2014-12-02 08:00:00+00:00,1207.34,1210.41,1192.3,1196.2,22108
2014-12-02 12:00:00+00:00,1196.18,1203.0,1191.85,1201.25,24618
2014-12-02 16:00:00+00:00,1201.22,1203.64,1193.62,1198.92,26462
2014-12-02 20:00:00+00:00,1198.91,1200.09,1196.05,1198.5,8198
2014-12-03 00:00:00+00:00,1197.07,1200.83,1194.22,1200.39,7571
2014-12-03 04:00:00+00:00,1200.44,1201.77,1197.92,1200.83,6513
2014-12-03 08:00:00+00:00,1200.88,1208.17,1199.76,1204.55,11702
2014-12-03 12:00:00+00:00,1204.48,1207.35,1199.41,1203.12,11775
2014-12-03 16:00:00+00:00,1203.17,1214.96,1201.9,1210.25,22218
2014-12-03 20:00:00+00:00,1210.2,1211.17,1207.22,1209.47,6454
2014-12-04 00:00:00+00:00,1208.55,1209.54,1206.65,1208.14,5147
2014-12-04 04:00:00+00:00,1208.13,1208.55,1204.48,1206.17,5979
2014-12-04 08:00:00+00:00,1206.13,1207.82,1202.38,1204.78,8299
2014-12-04 12:00:00+00:00,1204.79,1213.28,1201.17,1210.22,15305
2014-12-04 16:00:00+00:00,1210.22,1211.87,1202.71,1206.71,23126
2014-12-04 20:00:00+00:00,1206.71,1208.33,1205.3,1205.45,6367
2014-12-05 00:00:00+00:00,1204.78,1205.87,1203.25,1203.84,2837
2014-12-05 04:00:00+00:00,1203.89,1205.19,1201.59,1204.15,4601
2014-12-05 08:00:00+00:00,1204.15,1206.47,1202.13,1203.59,6704
2014-12-05 12:00:00+00:00,1203.55,1207.37,1186.15,1192.9,18061
2014-12-05 16:00:00+00:00,1193.12,1200.32,1188.87,1189.68,21673
2014-12-05 20:00:00+00:00,1189.68,1192.88,1188.98,1191.87,9927
2014-12-08 00:00:00+00:00,1187.34,1194.41,1186.96,1193.75,5086
2014-12-08 04:00:00+00:00,1193.76,1194.42,1191.52,1193.7,3443
2014-12-08 08:00:00+00:00,1193.7,1198.06,1192.32,1195.91,8379
2014-12-08 12:00:00+00:00,1195.91,1196.27,1192.42,1194.36,9585
2014-12-08 16:00:00+00:00,1194.37,1197.97,1191.12,1193.14,13930
2014-12-08 20:00:00+00:00,1193.18,1208.71,1193.14,1203.22,12613
2014-12-09 00:00:00+00:00,1203.03,1203.62,1199.26,1201.04,6277
2014-12-09 04:00:00+00:00,1201.24,1203.25,1199.52,1201.46,8117
2014-12-09 08:00:00+00:00,1201.45,1207.69,1200.79,1204.95,12087
2014-12-09 12:00:00+00:00,1204.96,1221.02,1203.89,1217.15,20083
2014-12-09 16:00:00+00:00,1217.16,1238.09,1216.44,1228.82,35723
2014-12-09 20:00:00+00:00,1228.71,1233.32,1227.42,1230.62,10014
2014-12-10 08:00:00+00:00,1235.6,1238.25,1228.68,1228.86,27545
2014-12-10 12:00:00+00:00,1228.86,1234.74,1224.86,1228.53,39029
2014-12-10 16:00:00+00:00,1228.53,1232.96,1225.28,1229.36,52758
2014-12-10 20:00:00+00:00,1229.39,1231.95,1224.62,1226.72,26254
2014-12-11 00:00:00+00:00,1226.11,1232.72,1226.07,1227.65,15820
2014-12-11 04:00:00+00:00,1227.65,1229.9,1222.59,1223.36,19135
2014-12-11 08:00:00+00:00,1223.33,1225.38,1217.76,1219.74,34265
2014-12-11 12:00:00+00:00,1219.71,1224.55,1216.64,1216.94,40538
2014-12-11 16:00:00+00:00,1216.94,1231.94,1215.88,1226.44,46337
2014-12-11 20:00:00+00:00,1226.45,1229.78,1223.16,1227.57,17232
2014-12-12 00:00:00+00:00,1227.21,1228.08,1223.62,1224.37,9186
2014-12-12 04:00:00+00:00,1224.35,1226.57,1217.4,1221.16,15399
2014-12-12 08:00:00+00:00,1221.12,1227.36,1219.26,1225.43,27446
2014-12-12 12:00:00+00:00,1225.43,1226.41,1221.01,1222.35,34454
2014-12-12 16:00:00+00:00,1222.33,1225.96,1214.29,1223.46,54652
2014-12-12 20:00:00+00:00,1223.49,1223.95,1220.9,1222.36,14634
2014-12-15 00:00:00+00:00,1221.51,1224.03,1212.89,1216.57,7484
2014-12-15 04:00:00+00:00,1216.45,1217.91,1215.74,1217.28,5672
2014-12-15 08:00:00+00:00,1217.28,1220.57,1210.14,1211.32,10882
2014-12-15 12:00:00+00:00,1211.27,1213.32,1206.07,1210.2,13026
2014-12-15 16:00:00+00:00,1210.21,1217.05,1204.58,1207.47,34947
